"horizon","true_irf","theta_hat","mean_coef","mean_se_HC","mean_se_NW","lower_sym","upper_sym","lower_eq","upper_eq","lower_pct","upper_pct","lower_norm","upper_norm","iter"
18,1e-18,-0.0952617246943449,-0.0169369094521436,0.127454908146765,0.115525165520605,-0.454849549852386,0.264326100463697,-0.198801972660913,0.305467041354097,0.080671907907936,0.162355759922702,-0.413093062643568,0.222569613254878,3
1,0.5,0.556844097877026,0.513357084307048,0.0902162112719812,0.0957212777149303,0.450935133661079,0.662753062092974,0.444606198010867,0.603964403760318,0.46139956694973,0.632587021580158,0.435304504060983,0.67838369169307,4
6,1e-06,0.144501424415109,0.11794308775565,0.12562439836683,0.133679276923227,0.00846588175573113,0.280536967074486,0.00397810192041975,0.224544251705877,0.0488311378570746,0.234423465574822,-0.0235117711091117,0.312514619939329,4
12,0.000244140625,0.060539584412285,0.0801557288116273,0.131255700253885,0.141093784166854,-0.175145189084645,0.296224357909215,-0.106009172534658,0.305619486088595,0.108404507125767,0.293391596938888,-0.141602106521894,0.262681275346464,4
18,1e-18,0.104142569089507,0.00694636868545597,0.125893233740554,0.149575262208344,-0.356517756572859,0.564802894751873,-0.392767450891347,0.249425241152257,0.0790563733497612,0.256994882290654,-0.174370111855784,0.382655250034798,4
1,0.5,0.522227101546063,0.485734927155888,0.100061479113955,0.101305906480008,0.421580938817842,0.622873264274285,0.412111979026466,0.541690713871499,0.387541755593076,0.548349485510087,0.395385787495404,0.649068415596722,5
6,1e-06,-0.0710173979329925,0.0299584424660959,0.111839467893825,0.120104254972383,-0.346116663175225,0.20408186730924,-0.156508480445392,0.211630876083642,0.00840312058415793,0.191361043841177,-0.301654595072034,0.159619799206049,5
12,0.000244140625,0.223956303401762,0.0121896343871146,0.105408739603753,0.118681426869387,-0.231477625655804,0.679390232459328,-0.239997642018778,0.0872630810221981,0.0224069139462223,0.150383931270694,-0.0285208650933672,0.476433471896892,5
18,1e-18,-0.193660349052327,0.052514769955826,0.120392935549164,0.129805333301151,-0.501204716827664,0.113884018723009,-0.0766522862278967,0.12867847981644,0.00267452664727313,0.165245428560681,-0.352343836975723,-0.0349768611289315,5
1,0.5,0.483287830176783,0.423777305631388,0.0964748453847539,0.10525585206281,0.315891005564398,0.650684654789168,0.294469392167025,0.536615269985645,0.284990082621308,0.5517962911878,0.337290531902836,0.629285128450729,6
6,1e-06,0.0349844928390604,0.0219391954692363,0.111069205013422,0.119198453452922,-0.123092957587713,0.193061943265834,-0.135993977181411,0.101899982645276,0.0271116375920048,0.129774945041229,-0.157725281201056,0.227694266879177,6
12,0.000244140625,-0.156026322578211,-0.0325917683164689,0.117498333420506,0.127924432287108,-0.353049672541018,0.0409970273845958,-0.142444585540703,0.0514164857255892,0.0520361379275938,0.146145934814309,-0.326931385283751,0.0148787401273282,6
18,1e-18,-0.0213776426584052,0.0652178584391813,0.118172143920364,0.124095933135928,-0.208790133335661,0.16603484801885,-0.0552873651468516,0.200226162772761,0.0236547388373256,0.236656157823368,-0.167174455441014,0.124419170124204,6
1,0.5,0.526556776652069,0.518391775367147,0.0963022363276052,0.098435108549681,0.465790849761479,0.587322703542659,0.463154452384811,0.560571007686247,0.449302377335659,0.570130439238023,0.390551812012717,0.662561741291421,7
6,1e-06,0.0580524309224463,0.122954551422472,0.120490568700436,0.131851231008683,-0.0681483965613482,0.184253258406241,-0.0180203975707437,0.188171721029444,0.0783800428955225,0.240703598791837,-0.0927093299066901,0.208814191751583,7
12,0.000244140625,0.0914484170886304,-0.0565684101343064,0.140517672370977,0.148541065384376,-0.121155020314902,0.304051854492163,-0.121384928777971,0.154781633296616,0.0539879802460052,0.21736969467834,-0.096506205852495,0.279403040029756,7
18,1e-18,-0.112921947661568,-0.0133232788629944,0.121127813390083,0.142712258402723,-0.423504686719864,0.197660791396729,-0.151541896259017,0.205260794196988,0.0137852650840902,0.167715841858222,-0.362826844629225,0.13698294930609,7
1,0.5,0.480860157291798,0.441064679853498,0.0989964124727718,0.105148095395698,0.395309887045426,0.56641042753817,0.39031267393084,0.496979115842375,0.365902984994989,0.499824921590404,0.356581523243351,0.605138791340244,8
6,1e-06,0.0171997304670627,-0.0140172941898959,0.128328190333802,0.129570163230296,-0.139081744921839,0.173481205855964,-0.157555463805428,0.0961936172592306,0.0187892927739485,0.1569261650099,-0.237006304903579,0.271405765837704,8
12,0.000244140625,0.11112727324933,-0.0333215892671025,0.104279635944477,0.11473382575182,-0.156052044309114,0.378306590807773,-0.189355429037811,0.052509178503895,0.0185882636549007,0.172601019683273,-0.0568759913756406,0.2791305378743,8
18,1e-18,0.00859038531864843,-0.0279432922339989,0.110616356742934,0.124350206588731,-0.131505393883867,0.148686164521164,-0.140802045129062,0.062249005945884,0.0114476916379179,0.127255698972613,-0.170327715020362,0.187508485657659,8
1,0.5,0.524746210431968,0.556029071073887,0.0880373427639556,0.101961985197614,0.439944819949389,0.609547600914548,0.509740050678195,0.616344767909096,0.505941203242916,0.616924940302102,0.378053358348469,0.671439062515468,9
6,1e-06,0.0684975061943129,0.0799012383792468,0.120808264575806,0.139505495093578,-0.18566979077764,0.322664803166266,-0.182150274380078,0.286478727690261,0.098273053709777,0.268950971735147,-0.148111349194541,0.285106361583167,9
12,0.000244140625,-0.367822336551086,0.0527494324213526,0.144724528679472,0.155534923503662,-0.898692307715349,0.163047634613178,-0.159837975407564,0.20128104568618,0.0213402776247501,0.160495863706583,-0.575239041104501,-0.16040563199767,9
18,1e-18,0.1298899367823,-0.0402058699336442,0.138748245555632,0.147448564993783,-0.486839479235103,0.746619352799702,-0.599555717614985,0.163215861123426,0.0745892060457319,0.309647226141168,-0.140858269018109,0.400638142582709,9
1,0.5,0.377418172574564,0.386279445002093,0.0792895645450866,0.0965949875064132,0.179222582615891,0.575613762533237,0.215551266079505,0.556827615132093,0.240279452542363,0.534327697630352,0.208181311991759,0.546655033157368,10
6,1e-06,0.108634712149078,0.00975472371467771,0.122021384354493,0.126170681380543,-0.0576251248470026,0.274894549145158,-0.0794549511310384,0.153222910893349,0.0156751335539272,0.163221529365425,-0.046919842864571,0.264189267162727,10
12,0.000244140625,-0.10189206666243,-0.0374572361232046,0.121046535691215,0.127033947526798,-0.300615067477013,0.0968309341521522,-0.149322772696789,0.119633047247179,0.0114592675290475,0.14416931512822,-0.32203738690601,0.118253253581149,10
18,1e-18,-0.0919607238729599,0.0158449956892375,0.125637695376283,0.124951149739437,-0.307943333404639,0.124021885658719,-0.166269927573706,0.133867903167375,0.0248260989171783,0.190721094403588,-0.299803605491559,0.115882157745639,10
1,0.5,0.20506800547181,0.216188607616481,0.0873709362559721,0.10148418883727,0.0952823661084483,0.314853644835172,0.114146935296698,0.309180996109404,0.146481293307232,0.27122067583162,-0.0177233561969057,0.427859367140526,11
6,1e-06,-0.0491251210600113,-0.00634386944129158,0.11061949274576,0.109478679402267,-0.207819556352145,0.109569314232123,-0.119764746856396,0.125753774949529,0.0624060978639769,0.161202400037014,-0.192378875922102,0.094128633802079,11
12,0.000244140625,0.0632888958708354,-0.0687816706284059,0.105148689451414,0.112299370064294,-0.184456485709448,0.311034277451119,-0.207039489585639,0.064778963593571,0.0167347240794612,0.210767838994878,-0.0889634615171572,0.215541253258828,11
18,1e-18,0.0673411663452034,-0.0535686445857716,0.0959817763586321,0.116633777420754,-0.190876344598249,0.325558677288656,-0.24891928477482,0.0690040570224883,0.020191107031266,0.256434707754177,-0.0602253857988959,0.194907718489303,11
1,0.5,0.550592643176339,0.438047866187102,0.10053513227437,0.10245325723389,0.306089866276777,0.795095420075901,0.291673183297166,0.582013238630237,0.30997030771533,0.592775672689107,0.388306787225734,0.712878499126944,12
6,1e-06,0.233375006420886,-0.00478018991846822,0.106634918263158,0.107907017982869,-0.157704009114213,0.624454021955984,-0.181198375357971,0.0791183001218234,0.0205697420246135,0.104235034096884,0.0386065489028687,0.428143463938902,12
12,0.000244140625,-0.0594279424857984,-0.0170666022968553,0.127686432606167,0.12597827017762,-0.190557077127844,0.0717011921562477,-0.118062977884172,0.0878984465508866,0.00323318607817338,0.169992445355637,-0.233602087294899,0.114746202323302,12
18,1e-18,-0.0274469938824439,0.0200798130440036,0.124111102256273,0.12865943440732,-0.152060053002989,0.0971660652381012,-0.069055535548596,0.0980121901860674,0.00934598870250067,0.0895603838327617,-0.24645517525487,0.191561187489982,12
1,0.5,0.308482268668799,0.218806163261917,0.0992398667281154,0.108505684351316,0.0971412933126776,0.519823244024921,0.0937560791556424,0.338894077378511,0.0698529422859448,0.350846365561935,0.173959385719085,0.443005151618513,13
6,1e-06,0.178541984647297,0.0820396564959699,0.107594384056659,0.109545027304164,0.0090425017573659,0.348041467537228,0.00355376112224418,0.213022386152376,0.0104150932401954,0.209586010779796,0.024132056259919,0.332951913034675,13
12,0.000244140625,0.0164242614969333,-0.0193283277397501,0.110907553602674,0.116706728295521,-0.131775107042291,0.164623630036157,-0.141100777605673,0.105403166088704,0.0461330227787748,0.144845998352921,-0.179612278399205,0.212460801393072,13
18,1e-18,-0.0644307406012703,-0.031056970067306,0.0897297457055349,0.106902286717726,-0.226665883401122,0.0978044021985818,-0.109008898170132,0.127250200455403,0.0168723275208919,0.109815273456255,-0.25559367414201,0.12673219293947,13
1,0.5,0.420040907514342,0.45582093397087,0.084453977354027,0.0967057927502055,0.333430881600595,0.506650933428089,0.426271885900575,0.512776294637394,0.426563337165048,0.492563415916086,0.262982482827846,0.577099332200839,14
6,1e-06,0.21115661236957,0.145233587931682,0.12034789637566,0.12777908734802,0.126380219890014,0.295933004849126,0.115656755336561,0.208785172080366,0.0610413302096982,0.206989889432771,0.0724162703446876,0.349896954394453,14
12,0.000244140625,0.116285862033078,-0.0651883219481132,0.132425108842744,0.139337186958497,-0.142871011447227,0.375442735513384,-0.153482568626172,0.062166221121558,0.0105711136804213,0.20825014500108,-0.0413474668235743,0.273919190889731,14
18,1e-18,0.180431624834973,-0.0655520318092575,0.129823277993699,0.130702982877309,-0.328485093647022,0.689348343316968,-0.354860785669149,0.137304804128073,0.100362334946681,0.226095388523505,-0.0229009750436555,0.383764224713602,14
1,0.5,0.346762366344344,0.371564938881994,0.0965819180471477,0.0988532804499579,0.247809317338033,0.445715415350655,0.294396330823455,0.453160419533846,0.292255066568807,0.477594866401385,0.228564373228895,0.464960359459794,15
6,1e-06,0.34305173221807,0.132192709965722,0.130811220236547,0.124656760655159,-0.0190157217107627,0.705119186146902,-0.0787924147515357,0.299226182827178,0.139063419152128,0.275647641288455,0.18094753004268,0.505155934393459,15
12,0.000244140625,0.206437278101844,0.1315682625633,0.112859869159333,0.129853705073436,0.0472764857770384,0.365598070426649,0.0424873857624327,0.232885015573931,0.033656664545348,0.237276865721995,0.0330820667559033,0.379792489447784,15
18,1e-18,0.0533214759042592,0.101770038333123,0.128178970066248,0.141023892597109,-0.0685968211364888,0.175239772945007,0.00921232637952293,0.199610636325441,0.00792264887291055,0.276804541656298,-0.130846893705791,0.23748984551431,15
1,0.5,0.424913569412964,0.360918030372991,0.083861469915046,0.102162385573669,0.113449144821003,0.736377994004924,0.0633063641222895,0.549902412505053,0.214300858008169,0.518305422642288,0.229290879421368,0.62053625940456,16
6,1e-06,-0.257172772472019,-0.0367294620777724,0.106064503313192,0.114028037366157,-0.66782249274297,0.153476947798931,-0.210111871853194,0.164529041817063,0.0622748881625985,0.233409454431074,-0.479153609016495,-0.0351919359275427,16
12,0.000244140625,-0.0301975299429797,0.0278091274156357,0.127068693457728,0.130092782147498,-0.265566887111066,0.205171827225106,-0.142063846934121,0.227379086039076,0.0225403169472513,0.294512239312951,-0.230996965533916,0.170601905647956,16
18,1e-18,0.0773591825273304,0.00016921420070069,0.113084014262452,0.11252507086114,-0.187286608116898,0.342004973171559,-0.241157764352845,0.108038864824726,0.038056179104444,0.154891560061516,-0.103070111249936,0.257788476304597,16
1,0.5,0.435287578844398,0.429763875508195,0.0899885921625233,0.100976956203996,0.379581103259204,0.490994054429591,0.40158105519322,0.491071634292577,0.389141656882698,0.491362100169114,0.312421945698532,0.558153211990263,17
6,1e-06,0.17987076136884,0.109483561104586,0.100955858636377,0.119032291798626,-0.0845240840974364,0.444265606835116,-0.103641104770703,0.217315823239853,0.05546554834346,0.206598938500314,-0.0341037990773569,0.393845321815037,17
12,0.000244140625,-0.122400949928707,0.0287915118624721,0.120502189019625,0.128688117181459,-0.410559731640676,0.165757831783261,-0.109020759366229,0.173955646944149,0.0320660715111771,0.189543919048754,-0.303484932603269,0.0586830327458539,17
18,1e-18,-0.0331666961471034,-0.106329087884355,0.129513020070861,0.128324897613364,-0.265012218910631,0.198678826616424,-0.281401209898799,-0.0255357053537968,0.0271537995025332,0.205938874694618,-0.300090431870315,0.233757039576108,17
1,0.5,0.416807510086886,0.373543776833489,0.110086346482305,0.109065279958677,0.275963459762002,0.55765156041177,0.259211016103213,0.468049992980449,0.247891361307156,0.462569457129169,0.237536279455644,0.596078740718128,18
6,1e-06,-0.0144792172731643,0.115568842726118,0.097478519453147,0.108848164618201,-0.372010677515599,0.34305224296927,0.0012791923173907,0.372637389503537,0.0161737662549274,0.270177067138254,-0.224295519765608,0.195337085219279,18
12,0.000244140625,-0.0508639126463846,0.0947769874340518,0.112480201238282,0.121032390476986,-0.2719401915898,0.170212366297031,0.0196028351562921,0.204908322820194,0.0211861949066554,0.211922231091329,-0.218422419949965,0.116694594657196,18
18,1e-18,0.0498897637378209,0.0466991728598799,0.105205982246725,0.114608793412711,-0.082377253615839,0.182156781091481,-0.0898201684092286,0.123793389949564,0.0288251669005596,0.150979740129461,-0.0974565587288991,0.197236086204541,18
1,0.5,0.538547589996034,0.485969318978388,0.0838725997040588,0.101040167266274,0.418153519077053,0.658941660915015,0.406460211202584,0.571445285838395,0.403801731600659,0.57897967506636,0.408149901970781,0.668945278021287,19
6,1e-06,0.171568469588503,0.0814439021171146,0.105567725742958,0.116395637442313,-0.169310463630211,0.512447402807217,-0.182704387119418,0.225652136839696,0.0377829530590519,0.203685545107519,-0.0873895497994501,0.430526488976456,19
12,0.000244140625,-0.0214528652641177,0.0102637490550463,0.103544615887058,0.120778691081181,-0.348075487659795,0.305169757131559,-0.243550533235753,0.319840844030248,0.0465305088322091,0.215335789472082,-0.27863346778801,0.235727737259775,19
18,1e-18,0.176948717916953,0.102128577733971,0.119717623909223,0.136265632924182,-0.014847793441538,0.368745229275443,-0.0449149521841118,0.249189481992828,0.0975830628618016,0.234531390250008,-0.0247864372938358,0.378683873127741,19
1,0.5,0.490202744804492,0.593267607323864,0.100191260216001,0.112941884142028,0.264793366372084,0.715612123236901,0.496642602511734,0.725121325960506,0.496183911843176,0.670412402923372,0.298521025014693,0.681884464594292,20
6,1e-06,-0.00285875102590341,0.117672669194453,0.135570958546011,0.133720623679715,-0.214308308081966,0.208590806030159,0.0188721816371788,0.229470363136153,0.0261715564247978,0.266524246449048,-0.207443228774563,0.201725726722756,20
12,0.000244140625,0.0480398241961304,-0.080966391398334,0.127978377619117,0.143002474513537,-0.162804807495082,0.258884455887343,-0.166650465985042,0.0653036832869118,0.0664835522027799,0.172538461233431,-0.136595103011648,0.232674751403909,20
18,1e-18,-0.0721466246322112,-0.00521984240858158,0.143629313160067,0.148061255080412,-0.303281534050243,0.158988284785821,-0.149792997721621,0.202715348152142,0.0128155379178477,0.246181024345006,-0.291407499656437,0.147114250392015,20
1,0.5,0.470812744307812,0.467673533099468,0.0902018087022814,0.0996391739200635,0.23812576217642,0.703499726439204,0.262478972112086,0.68810628385497,0.328675352467012,0.655957032467294,0.310520152255684,0.631105336359939,21
6,1e-06,0.240149566860186,0.232437949002172,0.107466015352071,0.126578792703077,-0.0157591177355787,0.49605825145595,-0.0265234710346178,0.420157112854924,0.0718994789513298,0.44591254930585,0.0189209526561158,0.461378181064256,21
12,0.000244140625,-0.109657345220756,0.0322805765038181,0.123339973346574,0.139171507937993,-0.423040906249578,0.203726215808067,-0.26337650888697,0.22151551073729,0.058201720856575,0.305281488908183,-0.303752792382525,0.0844381019410135,21
18,1e-18,-0.0974345836968097,-0.00761096467048644,0.126523570427558,0.147082044114224,-0.2835372171736,0.0886680497799805,-0.11166966090326,0.106756019162859,0.0224396502400045,0.137294522257324,-0.273434429431312,0.0785652620376925,21
1,0.5,0.527481891406396,0.574134777167541,0.0877367240502761,0.101648029890501,0.380821636924365,0.674142145888426,0.507000713856694,0.676234775840259,0.513132229388513,0.64315559474846,0.347622239923207,0.707341542889584,22
6,1e-06,0.0136900618959686,0.04783621771867,0.115143255220487,0.131445673286221,-0.141291604756694,0.168671728548631,-0.0234911954623477,0.195233567506749,0.000197205065211103,0.220630346550424,-0.16627406936304,0.193654193154977,22
12,0.000244140625,-0.231027209005062,-0.0832505042230087,0.120737517522928,0.126587807918989,-0.49367495603003,0.0316205380199052,-0.193038403398771,0.0391564341578935,0.0107383778050257,0.192222041855704,-0.421444181190763,-0.0406102368193617,22
18,1e-18,-0.0531019865358286,-0.0145698242748074,0.122569044872526,0.137535508411738,-0.249281374401262,0.143077401329605,-0.163658298222626,0.160177967691589,0.0604434445183172,0.179283190123937,-0.250770490671486,0.144566517599829,22
1,0.5,0.518962040719196,0.575396424785373,0.0986640081268253,0.10120753006483,0.394699347754068,0.643224733684324,0.503540778515807,0.658883458548016,0.497564647808585,0.664189494329735,0.397480390623059,0.640443690815334,23
6,1e-06,0.168588794103566,0.0635360917758972,0.133347591281765,0.138459605831731,-0.0455552579911038,0.382732846198237,-0.0745261166983508,0.191261478853905,0.0267642919042652,0.184805046117718,-0.0401457009390453,0.377323289146178,23
12,0.000244140625,0.026612346996372,0.0694242169917659,0.127943806022352,0.132699396934507,-0.0959841879950574,0.149208881987801,-0.00960029256409042,0.165104967535376,0.0117035216027817,0.166818192418033,-0.189758160580721,0.242982854573465,23
18,1e-18,-0.00935420691895333,0.0493376834945377,0.131554422484989,0.143060263739797,-0.221307344911866,0.202598931073959,-0.108083157804373,0.225113522072411,0.0467894625015805,0.280279109801376,-0.152507453965267,0.13379904012736,23
1,0.5,0.430042669736413,0.469087135197136,0.101001386688246,0.102480754610996,0.357587137890724,0.502498201582102,0.417678589788793,0.50698659399459,0.408956692134127,0.527411463073077,0.323826249341471,0.536259090131355,24
6,1e-06,0.118402350994776,-0.00103538682408331,0.113846149865862,0.121263545323748,-0.234136992398796,0.470941694388348,-0.261787154708904,0.186970446824783,0.0228900678990712,0.188058855574368,-0.11396422448465,0.350768926474202,24
12,0.000244140625,0.130481227319224,-0.000264628763425051,0.129660948583958,0.127022430183548,-0.102717406001819,0.363679860640267,-0.105928524212597,0.160908071654575,0.0387177311062946,0.183063709927229,-0.0567358850996917,0.31769833973814,24
18,1e-18,-0.16203451923356,-0.0592791753665775,0.116103425597034,0.122813526175052,-0.498198918433606,0.174129879966486,-0.199381984727925,0.209671297203042,0.0100454346743424,0.197498802314874,-0.406671865538465,0.0826028270713447,24
1,0.5,0.651094617596339,0.649013558093,0.0924804210747375,0.0991799002775405,0.426858928974754,0.875330306217925,0.47057838231924,0.869594801944072,0.502229437152625,0.850309341693179,0.483260945181406,0.818928290011273,25
6,1e-06,0.0376519432588194,0.0717271531673548,0.139503162178761,0.13998985734145,-0.0891115147339273,0.164415401251566,-0.0203258870954407,0.175267809631141,0.0292234639967123,0.152897182924157,-0.203957718763835,0.279261605281474,25
12,0.000244140625,-0.14676764760518,-0.0587830573318495,0.144931772430438,0.145182196302792,-0.314573184117386,0.0210378889070251,-0.156276175862546,0.0438045752918143,0.0276590993455473,0.155858767323509,-0.325983102666792,0.0324478074564312,25
18,1e-18,0.0379161499427047,0.106605632504905,0.161164393216831,0.162287425858202,-0.11652103414695,0.192353334032359,-0.0650033124016876,0.198975017992923,0.0514415994253308,0.204035268983472,-0.182044964672984,0.257877264558393,25
1,0.5,0.544412772888534,0.569446841725799,0.0889091580075064,0.0994886679704871,0.383147932160505,0.705677613616563,0.409124474233159,0.663703649218652,0.443671192405993,0.657047942520248,0.366901409553447,0.721924136223621,26
6,1e-06,0.255020320836891,0.174700560040982,0.130544650557321,0.138048957433336,0.0263966793795554,0.483643962294226,0.00256562674424177,0.24548873302157,0.0522458355728978,0.24633058958497,-0.00317813917406007,0.513218780847841,26
12,0.000244140625,-0.139590754319576,-0.0195627098254129,0.120526745199208,0.138235646944701,-0.285457827258785,0.00627631861963285,-0.119092141529937,0.0310596831316358,0.0476591823146498,0.17685098801371,-0.26841903980526,-0.0107624688338921,26
18,1e-18,-0.25173267742217,-0.109098264029837,0.156084614470262,0.164513856406708,-0.703219731646542,0.199754376802203,-0.375504114388954,0.287239662995194,0.0633221157821538,0.363376298913397,-0.553499635384618,0.0500342805402787,26
1,0.5,0.524053105494967,0.550144888474056,0.0935669801876547,0.0954768368642775,0.374722678855867,0.673383532134068,0.460513925535131,0.692445953840129,0.447966326097944,0.633275454633692,0.35645682924351,0.691649381746425,27
6,1e-06,0.224488291696255,0.057407133903731,0.103191248687335,0.112769269938961,-0.113780705486512,0.562757288879022,-0.171895920882321,0.192806083294865,0.0434165535967955,0.192160032856211,0.0743455402824972,0.374631043110014,27
12,0.000244140625,0.161403415205778,0.0670185847177291,0.128510335444766,0.143355334538452,-0.0117854415753897,0.334592271986947,-0.0214534721902821,0.179538967201206,0.0118580357221053,0.183444563343783,-0.0592246330789077,0.382031463490465,27
18,1e-18,-0.0366872053553117,0.0556908099714126,0.123296486041479,0.130748204488059,-0.132947008976281,0.0595725982656577,-0.0414764206792528,0.0602740266946655,0.053142438579739,0.116119035340589,-0.174313350137317,0.100938939426694,27
1,0.5,0.54143744686942,0.490922274301722,0.0948062807286665,0.0992654500284405,0.259732178529851,0.823142715208988,0.242271891270325,0.690426867012716,0.233221612874544,0.693547688407016,0.40962979200441,0.673245101734429,28
6,1e-06,0.236356469782269,0.00607443720462626,0.132514430769998,0.122485370158863,-0.128068244995023,0.60078118455956,-0.144314436374876,0.197286576166464,0.0650913196756709,0.27950695970595,0.0543400569903112,0.418372882574226,28
12,0.000244140625,-0.064427133617075,0.0245937851900689,0.120007112756605,0.132836659189931,-0.345107781804471,0.216253514570321,-0.121639372373052,0.26790089152448,0.0496726377700439,0.205413219606452,-0.268477696660848,0.139623429426698,28
18,1e-18,0.218967845951692,0.0292844883590441,0.126859786524306,0.141219161002735,-0.0419772859358989,0.479912977839283,-0.0722950844662769,0.120109257208825,0.0295138781256894,0.11618883375358,0.0303301415538527,0.407605550349531,28
1,0.5,0.436258189233255,0.388605800154857,0.0905315989087382,0.0931710779901386,0.293272592139629,0.57924378632688,0.274343273312716,0.495550428485481,0.303676275427366,0.515731654444251,0.303940312371912,0.568576066094597,29
6,1e-06,0.0224368632564735,0.0346025945184095,0.113151990570699,0.111336031397036,-0.104487704307135,0.149361430820082,-0.0966886219688287,0.128503914576089,0.0422980688150462,0.112615815569053,-0.163798024076081,0.208671750589029,29
12,0.000244140625,0.227055532429987,-0.0836690269599117,0.107084322628936,0.112813118774108,-0.302452619522127,0.7565636843821,-0.323740549147247,-0.0234221603195744,0.0169339690413868,0.280592937476875,0.00912006515213304,0.44499099970784,29
18,1e-18,0.0755308631097079,0.0324166643426696,0.117988256216078,0.129494467722422,-0.168417402740507,0.319479128959922,-0.0949012711758962,0.302695445596743,0.0409031214789659,0.234149930605045,-0.15816363637359,0.309225362593006,29
1,0.5,0.558637365823634,0.596280679449815,0.0921033036050365,0.0969298042610863,0.3385874343708,0.778687297276467,0.470093376312434,0.790876543726132,0.45734489494676,0.79031093432077,0.403409141999575,0.713865589647693,30
6,1e-06,0.153912583672759,0.0624996378506113,0.106587644567136,0.12795249338944,-0.158719646983268,0.466544814328786,-0.182599055456782,0.233641519009587,0.0342949578407369,0.216560767041935,-0.0663996208317583,0.374224788177276,30
12,0.000244140625,-0.0251330790559031,0.0731876329363232,0.119657798563424,0.128779532426115,-0.172217117819258,0.121950959707452,-0.0744985484048313,0.125608879862076,0.0776612701503038,0.171357188423522,-0.193210716150563,0.142944558038757,30
18,1e-18,-0.0845569706339732,-0.0703577118543412,0.128183829311251,0.141722921354938,-0.241376882832627,0.0722629415646809,-0.219780914275258,0.0719058688541369,0.0707149647442496,0.233779285645763,-0.259374480178578,0.0902605389106312,30
1,0.5,0.306709697421919,0.192547692443345,0.0898771063056748,0.106094986302807,0.0651319470865148,0.548287447757323,0.0364069189007402,0.259840620259496,0.0999577046458301,0.266566859543857,0.134149058868655,0.479270335975183,31
6,1e-06,0.0372877654011027,0.0241370859022622,0.0986817065319397,0.106507201597427,-0.0916025393346305,0.166178070136836,-0.104186296864667,0.108872974345429,0.0157472329737882,0.142094555871974,-0.111386421986909,0.185961952789114,31
12,0.000244140625,-0.0882565749595486,-0.0895430410771964,0.100865305070457,0.106260862254069,-0.474904116685524,0.298390966766427,-0.374034419873943,0.262325061736331,0.0539324290169513,0.32677470618958,-0.293834211472091,0.117321061552994,31
18,1e-18,-0.224703896945499,-0.120465138903301,0.0954404661047289,0.109382766235232,-0.453315257593246,0.00390746370224809,-0.273370475500435,0.0399104518512762,0.0784146625160246,0.268904532098124,-0.361403157126634,-0.088004636764364,31
